2 1.517389 
3 2.256785 
4 2.976048 
5 3.645996 
6 4.285161 
7 4.915808 
8 5.424109 
9 5.951857 
10 6.333424 
11 6.715297 
12 7.099242 
13 7.560615 
14 7.518606 
15 7.902741 
16 7.852861 
17 7.680906 
18 8.011690 
19 7.802622 
20 8.339106 
21 8.110535 
22 8.315727 
23 8.015501 
24 8.180685 
25 8.065369 
26 7.117094 
27 7.066363 
28 6.917128 
29 6.561864 
30 5.911903 
31 5.549959 
32 5.705394 
33 5.587429 
34 5.513808 
35 5.418481 
36 5.356250 
37 4.798615 
38 4.917373 
39 4.985746 
40 4.877717 
41 4.696141 
42 4.457435 
43 4.376306 
44 4.492814 
45 4.323639 
46 4.242454 
47 4.278189 
48 4.071120 
49 3.787490 
50 3.934723 
51 3.868260 
52 3.796566 
53 3.552648 
54 3.644993 
55 3.489980 
56 3.546056 
57 3.424227 
58 3.207115 
59 3.232363 
60 3.257840 
61 3.015477 
62 3.073496 
63 3.002486 
64 2.957838 
